rounded_longitude,rounded_latitude,collision_date,num_collisions
-73.8,40.7,2019-03-16,52
-73.8,40.7,2015-09-08,64
-73.8,40.7,2021-01-29,34
-73.8,40.7,2018-03-24,60
-73.8,40.7,2016-12-10,50
-73.8,40.7,2019-12-17,81
-73.8,40.7,2013-05-04,40
-73.8,40.7,2018-07-16,83
-73.8,40.7,2023-09-02,22
-73.8,40.7,2018-04-01,46
-73.8,40.7,2015-01-16,60
-73.8,40.7,2013-09-27,55
-73.8,40.7,2014-07-02,54
-73.8,40.7,2017-04-19,61
-73.8,40.7,2015-03-16,37
-73.8,40.7,2018-02-11,42
-73.8,40.7,2017-10-12,58
-73.8,40.7,2022-04-19,17
-73.8,40.7,2018-07-28,64
-73.8,40.7,2018-10-03,82
-73.8,40.7,2015-04-20,46
-73.8,40.7,2021-08-10,26
-73.8,40.7,2018-07-29,55
-73.8,40.7,2019-01-28,55
-73.8,40.7,2015-07-02,52
-73.8,40.7,2021-09-07,30
-73.8,40.7,2015-01-01,34
-73.8,40.7,2014-10-13,35
-73.8,40.7,2024-08-07,11
-73.8,40.7,2024-01-17,25
-73.8,40.7,2017-04-30,44
-73.8,40.7,2021-02-20,31
-73.8,40.7,2023-02-19,28
-73.8,40.7,2020-11-16,28
-73.8,40.7,2014-05-18,46
-73.8,40.7,2019-12-27,52
-73.8,40.7,2016-09-17,60
-73.8,40.7,2021-03-14,27
-73.8,40.7,2017-07-25,58
-73.8,40.7,2021-06-16,35
-73.8,40.7,2022-05-27,31
-73.8,40.7,2014-05-04,40
-73.8,40.7,2012-10-16,49
-73.8,40.7,2019-06-14,69
-73.8,40.7,2017-07-02,73
-73.8,40.7,2015-04-14,53
-73.8,40.7,2018-01-02,77
-73.8,40.7,2020-04-19,11
-73.8,40.7,2021-08-21,37
-73.8,40.7,2018-05-29,93
-73.8,40.7,2020-11-03,24
-73.8,40.7,2013-12-02,45
-73.8,40.7,2024-09-06,23
-73.8,40.7,2014-08-31,48
-73.8,40.7,2015-07-28,58
-73.8,40.7,2018-01-27,56
-73.8,40.7,2015-08-30,52
-73.8,40.7,2015-06-02,56
-73.8,40.7,2016-01-13,56
-73.8,40.7,2015-08-28,51
-73.8,40.7,2024-09-05,20
-73.8,40.7,2020-06-12,25
-73.8,40.7,2015-07-22,59
-73.8,40.7,2014-11-15,36
-73.8,40.7,2023-09-19,21
-73.8,40.7,2021-04-26,38
-73.8,40.7,2015-11-12,56
-73.8,40.7,2018-03-06,82
-73.8,40.7,2022-10-20,26
-73.8,40.7,2021-02-12,29
-73.8,40.7,2017-07-23,55
-73.8,40.7,2015-09-04,44
-73.8,40.7,2023-05-16,17
-73.8,40.7,2015-03-25,59
-73.8,40.7,2017-08-29,53
-73.8,40.7,2018-12-16,53
-73.8,40.7,2013-07-17,54
-73.8,40.7,2014-02-28,50
-73.8,40.7,2017-11-11,51
-73.8,40.7,2020-12-20,29
-73.8,40.7,2013-02-10,34
-73.8,40.7,2018-11-19,69
-73.8,40.7,2024-02-17,29
-73.8,40.7,2019-05-24,74
-73.8,40.7,2013-11-12,56
-73.8,40.7,2014-06-17,48
-73.8,40.7,2021-08-31,27
-73.8,40.7,2014-01-09,50
-73.8,40.7,2015-12-15,58
-73.8,40.7,2017-05-19,85
-73.8,40.7,2015-12-06,47
-73.8,40.7,2018-10-01,58
-73.8,40.7,2022-08-08,28
-73.8,40.7,2024-06-15,24
-73.8,40.7,2019-01-27,48
-73.8,40.7,2019-11-30,46
-73.8,40.7,2024-06-02,28
-73.8,40.7,2023-03-05,22
-73.8,40.7,2023-12-30,17
-73.8,40.7,2016-07-22,55
-73.8,40.7,2017-11-04,51
-73.8,40.7,2013-05-10,49
-73.8,40.7,2022-11-01,21
-73.8,40.7,2022-10-19,29
-73.8,40.7,2018-07-06,68
-73.8,40.7,2013-01-18,39
-73.8,40.7,2020-05-17,14
-73.8,40.7,2019-03-25,45
-73.8,40.7,2012-12-22,41
-73.8,40.7,2012-11-10,44
-73.8,40.7,2015-03-21,45
-73.8,40.7,2017-02-13,48
-73.8,40.7,2012-10-18,52
-73.8,40.7,2015-08-09,48
-73.8,40.7,2023-06-17,33
-73.8,40.7,2022-07-23,28
-73.8,40.7,2012-12-01,38
-73.8,40.7,2023-06-26,31
-73.8,40.7,2016-09-02,66
-73.8,40.7,2013-10-23,48
-73.8,40.7,2016-01-25,67
-73.8,40.7,2017-12-17,61
-73.8,40.7,2020-02-14,74
-73.8,40.7,2014-09-16,47
-73.8,40.7,2021-08-23,19
-73.8,40.7,2015-03-31,68
-73.8,40.7,2014-09-29,53
-73.8,40.7,2014-04-07,54
-73.8,40.7,2013-03-09,33
-73.8,40.7,2018-01-21,40
-73.8,40.7,2021-04-10,28
-73.8,40.7,2017-02-14,83
-73.8,40.7,2016-05-27,58
-73.8,40.7,2014-02-23,36
-73.8,40.7,2022-01-24,27
-73.8,40.7,2013-05-13,36
-73.8,40.7,2015-09-03,65
-73.8,40.7,2013-03-05,46
-73.8,40.7,2012-08-29,50
-73.8,40.7,2020-08-24,32
-73.8,40.7,2018-06-29,72
-73.8,40.7,2018-04-08,47
-73.8,40.7,2015-03-05,75
-73.8,40.7,2019-11-19,63
-73.8,40.7,2012-11-25,37
-73.8,40.7,2018-05-28,34
-73.8,40.7,2012-09-02,43
-73.8,40.7,2016-07-25,60
-73.8,40.7,2017-08-08,71
-73.8,40.7,2018-05-19,50
-73.8,40.7,2021-11-26,24
-73.8,40.7,2015-09-09,63
-73.8,40.7,2023-08-11,27
-73.8,40.7,2015-10-25,38
-73.8,40.7,2017-04-07,70
-73.8,40.7,2020-02-15,47
-73.8,40.7,2014-08-06,48
-73.8,40.7,2013-05-25,56
-73.8,40.7,2017-01-25,52
-73.8,40.7,2013-11-08,71
-73.8,40.7,2022-09-07,24
-73.8,40.7,2018-09-14,70
-73.8,40.7,2012-09-14,54
-73.8,40.7,2020-01-16,58
-73.8,40.7,2013-04-30,49
-73.8,40.7,2015-05-16,43
-73.8,40.7,2019-02-05,51
-73.8,40.7,2015-05-06,53
-73.8,40.7,2022-08-10,19
-73.8,40.7,2015-10-30,63
-73.8,40.7,2019-10-27,41
-73.8,40.7,2017-12-12,69
-73.8,40.7,2019-03-01,66
-73.8,40.7,2015-06-05,56
-73.8,40.7,2013-05-21,57
-73.8,40.7,2013-11-13,52
-73.8,40.7,2021-11-05,37
-73.8,40.7,2022-12-27,18
-73.8,40.7,2024-03-25,38
-73.8,40.7,2023-12-16,25
-73.8,40.7,2021-12-01,17
-73.8,40.7,2020-12-30,15
-73.8,40.7,2021-07-16,33
-73.8,40.7,2012-07-29,29
-73.8,40.7,2024-03-24,30
-73.8,40.7,2015-05-04,56
-73.8,40.7,2020-08-10,28
-73.8,40.7,2014-03-01,36
-73.8,40.7,2013-10-26,56
-73.8,40.7,2015-02-04,48
-73.8,40.7,2024-03-29,17
-73.8,40.7,2024-02-23,24
-73.8,40.7,2022-03-22,31
-73.8,40.7,2024-09-04,25
-73.8,40.7,2015-01-23,48
-73.8,40.7,2021-01-06,19
-73.8,40.7,2017-03-30,58
-73.8,40.7,2018-09-22,47
-73.8,40.7,2023-10-07,26
-73.8,40.7,2014-01-31,57
-73.8,40.7,2013-08-31,34
-73.8,40.7,2019-05-26,68
-73.8,40.7,2019-09-27,68
-73.8,40.7,2015-04-16,47
-73.8,40.7,2016-04-27,13
-73.8,40.7,2023-06-25,25
-73.8,40.7,2013-09-14,49
-73.8,40.7,2023-08-14,28
-73.8,40.7,2017-11-22,66
-73.8,40.7,2016-09-11,64
-73.8,40.7,2017-01-09,56
-73.8,40.7,2015-02-12,53
-73.8,40.7,2013-10-16,46
-73.8,40.7,2022-10-25,21
-73.8,40.7,2014-04-17,38
-73.8,40.7,2019-12-14,62
-73.8,40.7,2014-09-12,61
-73.8,40.7,2012-07-12,37
-73.8,40.7,2024-06-26,28
-73.8,40.7,2015-02-27,44
-73.8,40.7,2016-02-13,37
-73.8,40.7,2015-08-19,57
-73.8,40.7,2014-06-23,50
-73.8,40.7,2015-05-29,69
-73.8,40.7,2016-06-13,63
-73.8,40.7,2014-06-11,51
-73.8,40.7,2013-01-14,39
-73.8,40.7,2023-01-31,23
-73.8,40.7,2018-01-23,50
-73.8,40.7,2019-08-05,47
-73.8,40.7,2016-07-07,38
-73.8,40.7,2015-02-07,45
-73.8,40.7,2021-09-18,32
-73.8,40.7,2012-09-06,42
-73.8,40.7,2022-08-21,21
-73.8,40.7,2017-06-19,85
-73.8,40.7,2023-06-22,23
-73.8,40.7,2022-12-23,29
-73.8,40.7,2018-03-10,48
-73.8,40.7,2021-11-03,30
-73.8,40.7,2024-01-02,16
-73.8,40.7,2013-08-18,37
-73.8,40.7,2018-10-22,70
-73.8,40.7,2023-10-04,29
-73.8,40.7,2022-10-23,23
-73.8,40.7,2015-05-18,50
-73.8,40.7,2013-03-19,43
-73.8,40.7,2013-06-11,58
-73.8,40.7,2013-10-22,53
-73.8,40.7,2022-08-06,27
-73.8,40.7,2017-10-31,71
-73.8,40.7,2023-03-04,28
-73.8,40.7,2018-08-20,58
-73.8,40.7,2016-01-20,57
-73.8,40.7,2016-01-10,51
-73.8,40.7,2019-12-19,72
-73.8,40.7,2020-12-27,24
-73.8,40.7,2014-04-29,53
-73.8,40.7,2015-05-31,39
-73.8,40.7,2020-02-08,43
-73.8,40.7,2022-07-06,27
-73.8,40.7,2013-03-02,36
-73.8,40.7,2015-01-04,30
-73.8,40.7,2012-11-18,41
-73.8,40.7,2013-02-20,35
-73.8,40.7,2018-12-20,85
-73.8,40.7,2023-02-07,25
-73.8,40.7,2013-06-28,35
-73.8,40.7,2013-07-11,36
-73.8,40.7,2013-06-29,37
-73.8,40.7,2023-09-25,25
-73.8,40.7,2020-04-02,17
-73.8,40.7,2018-11-04,61
-73.8,40.7,2018-12-19,81
-73.8,40.7,2016-03-12,40
-73.8,40.7,2024-08-25,25
-73.8,40.7,2024-01-07,26
-73.8,40.7,2014-11-12,56
-73.8,40.7,2021-07-07,33
-73.8,40.7,2020-11-09,33
-73.8,40.7,2021-01-31,19
-73.8,40.7,2020-09-21,30
-73.8,40.7,2022-04-02,27
-73.8,40.7,2015-09-07,51
-73.8,40.7,2017-06-11,69
-73.8,40.7,2023-09-22,21
-73.8,40.7,2021-03-02,17
-73.8,40.7,2016-12-16,69
-73.8,40.7,2019-04-24,51
-73.8,40.7,2014-06-29,54
-73.8,40.7,2017-02-09,61
-73.8,40.7,2024-01-20,23
-73.8,40.7,2015-04-09,37
-73.8,40.7,2014-02-10,63
-73.8,40.7,2020-01-10,61
-73.8,40.7,2018-10-25,66
-73.8,40.7,2019-04-25,47
-73.8,40.7,2013-02-19,36
-73.8,40.7,2014-05-26,39
-73.8,40.7,2023-02-11,32
-73.8,40.7,2019-02-03,48
-73.8,40.7,2014-08-02,47
-73.8,40.7,2013-04-08,48
-73.8,40.7,2012-09-27,57
-73.8,40.7,2020-06-13,33
-73.8,40.7,2022-06-12,25
-73.8,40.7,2013-09-22,54
-73.8,40.7,2020-08-11,32
-73.8,40.7,2014-09-03,41
-73.8,40.7,2017-12-19,57
-73.8,40.7,2019-09-12,77
-73.8,40.7,2016-06-07,72
-73.8,40.7,2024-01-12,31
-73.8,40.7,2013-03-29,42
-73.8,40.7,2023-12-22,25
-73.8,40.7,2014-03-07,44
-73.8,40.7,2014-03-31,54
-73.8,40.7,2015-10-12,50
-73.8,40.7,2013-09-15,28
-73.8,40.7,2012-07-14,31
-73.8,40.7,2020-05-21,21
-73.8,40.7,2023-10-12,22
-73.8,40.7,2019-12-22,61
-73.8,40.7,2014-12-28,38
-73.8,40.7,2023-12-27,28
-73.8,40.7,2015-10-08,55
-73.8,40.7,2012-11-19,53
-73.8,40.7,2022-12-29,19
-73.8,40.7,2019-08-25,67
-73.8,40.7,2016-05-03,22
-73.8,40.7,2017-08-07,71
-73.8,40.7,2014-01-22,43
-73.8,40.7,2014-09-11,68
-73.8,40.7,2019-09-20,76
-73.8,40.7,2014-01-02,66
-73.8,40.7,2016-07-06,62
-73.8,40.7,2014-08-05,45
-73.8,40.7,2018-03-28,63
-73.8,40.7,2018-03-13,51
-73.8,40.7,2017-07-20,92
-73.8,40.7,2017-07-22,68
-73.8,40.7,2014-03-23,31
-73.8,40.7,2014-12-30,34
-73.8,40.7,2020-11-02,28
-73.8,40.7,2016-06-19,41
-73.8,40.7,2017-06-22,84
-73.8,40.7,2013-09-23,55
-73.8,40.7,2015-06-09,60
-73.8,40.7,2012-11-16,64
-73.8,40.7,2015-05-26,62
-73.8,40.7,2021-03-03,26
-73.8,40.7,2014-03-13,52
-73.8,40.7,2024-10-21,27
-73.8,40.7,2023-05-05,27
-73.8,40.7,2017-11-15,82
-73.8,40.7,2017-02-12,43
-73.8,40.7,2022-02-01,21
-73.8,40.7,2019-02-23,54
-73.8,40.7,2015-10-03,57
-73.8,40.7,2013-12-19,45
-73.8,40.7,2014-02-14,73
-73.8,40.7,2017-03-01,64
-73.8,40.7,2021-07-26,35
-73.8,40.7,2014-11-20,53
-73.8,40.7,2018-06-02,64
-73.8,40.7,2015-10-27,53
-73.8,40.7,2014-01-23,55
-73.8,40.7,2022-06-05,37
-73.8,40.7,2022-12-24,17
-73.8,40.7,2021-03-30,27
-73.8,40.7,2021-08-08,33
-73.8,40.7,2017-07-05,72
-73.8,40.7,2021-10-26,19
-73.8,40.7,2014-01-04,36
-73.8,40.7,2018-03-12,69
-73.8,40.7,2016-07-31,44
-73.8,40.7,2015-03-09,61
-73.8,40.7,2014-10-17,56
-73.8,40.7,2016-06-02,68
-73.8,40.7,2020-05-05,14
-73.8,40.7,2014-04-30,54
-73.8,40.7,2024-05-21,30
-73.8,40.7,2024-06-14,29
-73.8,40.7,2024-11-20,29
-73.8,40.7,2013-11-25,55
-73.8,40.7,2015-09-12,55
-73.8,40.7,2023-04-20,27
-73.8,40.7,2015-11-06,59
-73.8,40.7,2014-02-20,38
-73.8,40.7,2016-04-13,35
-73.8,40.7,2022-07-13,28
-73.8,40.7,2022-04-25,19
-73.8,40.7,2022-01-07,31
-73.8,40.7,2016-05-26,76
-73.8,40.7,2015-08-20,54
-73.8,40.7,2014-06-15,43
-73.8,40.7,2015-12-08,56
-73.8,40.7,2015-11-10,72
-73.8,40.7,2014-05-21,46
-73.8,40.7,2014-09-01,32
-73.8,40.7,2022-12-21,18
-73.8,40.7,2020-01-04,27
-73.8,40.7,2020-06-21,30
-73.8,40.7,2015-05-15,54
-73.8,40.7,2020-09-23,26
-73.8,40.7,2024-01-11,31
-73.8,40.7,2022-12-09,30
-73.8,40.7,2019-12-30,46
-73.8,40.7,2021-05-22,39
-73.8,40.7,2014-08-23,32
-73.8,40.7,2016-03-13,35
-73.8,40.7,2016-10-03,61
-73.8,40.7,2012-11-12,43
-73.8,40.7,2022-05-07,22
-73.8,40.7,2013-10-20,32
-73.8,40.7,2012-10-19,69
-73.8,40.7,2015-05-20,70
-73.8,40.7,2024-08-12,19
-73.8,40.7,2015-07-29,59
-73.8,40.7,2015-04-01,48
-73.8,40.7,2013-04-11,50
-73.8,40.7,2012-08-03,55
-73.8,40.7,2019-10-26,46
-73.8,40.7,2021-09-15,23
-73.8,40.7,2015-09-23,35
-73.8,40.7,2014-11-14,56
-73.8,40.7,2017-12-05,72
-73.8,40.7,2024-09-01,16
-73.8,40.7,2013-10-31,59
-73.8,40.7,2016-05-12,65
-73.8,40.7,2023-02-27,27
-73.8,40.7,2014-11-18,60
-73.8,40.7,2020-05-07,13
-73.8,40.7,2017-04-06,66
-73.8,40.7,2013-04-24,51
-73.8,40.7,2024-04-02,26
-73.8,40.7,2018-07-02,64
-73.8,40.7,2024-01-19,27
-73.8,40.7,2021-08-15,32
-73.8,40.7,2020-03-06,67
-73.8,40.7,2020-10-01,28
-73.8,40.7,2022-05-14,17
-73.8,40.7,2017-11-03,80
-73.8,40.7,2016-09-13,92
-73.8,40.7,2023-04-14,25
-73.8,40.7,2021-08-14,28
-73.8,40.7,2021-08-22,24
-73.8,40.7,2013-03-01,53
-73.8,40.7,2022-05-17,37
-73.8,40.7,2013-11-27,71
-73.8,40.7,2018-04-29,42
-73.8,40.7,2016-02-17,42
-73.8,40.7,2013-06-01,51
-73.8,40.7,2012-12-18,59
-73.8,40.7,2023-12-24,21
-73.8,40.7,2015-11-30,56
-73.8,40.7,2013-08-23,44
-73.8,40.7,2019-01-10,61
-73.8,40.7,2016-08-03,73
-73.8,40.7,2022-04-05,27
-73.8,40.7,2020-03-24,23
-73.8,40.7,2016-06-03,66
-73.8,40.7,2024-11-28,23
-73.8,40.7,2014-10-02,43
-73.8,40.7,2021-04-04,18
-73.8,40.7,2022-05-25,14
-73.8,40.7,2022-12-18,19
-73.8,40.7,2015-08-01,61
-73.8,40.7,2024-08-11,21
-73.8,40.7,2013-12-21,50
-73.8,40.7,2024-02-15,30
-73.8,40.7,2014-01-14,43
-73.8,40.7,2014-02-07,54
-73.8,40.7,2024-06-21,28
-73.8,40.7,2015-12-13,38
-73.8,40.7,2016-09-12,63
-73.8,40.7,2018-02-28,73
-73.8,40.7,2018-11-01,78
-73.8,40.7,2018-12-09,45
-73.8,40.7,2020-11-06,28
-73.8,40.7,2022-06-16,25
-73.8,40.7,2016-10-22,52
-73.8,40.7,2016-12-02,59
-73.8,40.7,2017-07-04,51
-73.8,40.7,2016-05-08,70
-73.8,40.7,2017-03-19,59
-73.8,40.7,2023-07-13,17
-73.8,40.7,2021-04-16,21
-73.8,40.7,2021-08-28,31
-73.8,40.7,2016-10-23,59
-73.8,40.7,2018-08-04,60
-73.8,40.7,2017-03-31,66
-73.8,40.7,2022-10-16,23
-73.8,40.7,2024-08-20,19
-73.8,40.7,2021-01-01,20
-73.8,40.7,2016-05-01,25
-73.8,40.7,2016-09-24,68
-73.8,40.7,2020-07-27,37
-73.8,40.7,2021-07-01,20
-73.8,40.7,2019-09-18,71
-73.8,40.7,2019-09-07,45
-73.8,40.7,2024-07-12,25
-73.8,40.7,2023-01-12,31
-73.8,40.7,2013-04-21,34
-73.8,40.7,2014-01-27,35
-73.8,40.7,2019-10-14,38
-73.8,40.7,2013-08-21,55
-73.8,40.7,2024-10-22,28
-73.8,40.7,2024-06-10,22
-73.8,40.7,2017-08-02,57
-73.8,40.7,2023-06-12,28
-73.8,40.7,2021-05-09,22
-73.8,40.7,2019-05-06,70
-73.8,40.7,2013-03-25,45
-73.8,40.7,2021-10-30,26
-73.8,40.7,2013-11-18,51
-73.8,40.7,2020-05-30,24
-73.8,40.7,2020-02-23,36
-73.8,40.7,2012-08-31,53
-73.8,40.7,2015-10-31,20
-73.8,40.7,2024-08-27,15
-73.8,40.7,2020-11-24,23
-73.8,40.7,2018-07-25,60
-73.8,40.7,2015-10-07,64
-73.8,40.7,2022-04-12,31
-73.8,40.7,2022-04-16,31
-73.8,40.7,2018-09-24,53
-73.8,40.7,2019-08-13,48
-73.8,40.7,2019-02-07,72
-73.8,40.7,2018-03-18,52
-73.8,40.7,2019-10-12,56
-73.8,40.7,2024-10-02,18
-73.8,40.7,2016-01-26,73
-73.8,40.7,2020-11-21,24
-73.8,40.7,2012-12-20,53
-73.8,40.7,2021-07-09,20
-73.8,40.7,2019-11-01,83
-73.8,40.7,2022-09-20,17
-73.8,40.7,2014-05-13,32
-73.8,40.7,2013-04-29,57
-73.8,40.7,2024-02-20,18
-73.8,40.7,2023-12-01,31
-73.8,40.7,2023-09-09,23
-73.8,40.7,2021-08-29,33
-73.8,40.7,2014-08-01,46
-73.8,40.7,2024-08-09,26
-73.8,40.7,2013-04-18,48
-73.8,40.7,2020-09-25,32
-73.8,40.7,2014-02-19,50
-73.8,40.7,2022-05-24,17
-73.8,40.7,2012-07-11,47
-73.8,40.7,2017-10-17,66
-73.8,40.7,2020-12-24,39
-73.8,40.7,2023-12-20,39
-73.8,40.7,2014-09-09,56
-73.8,40.7,2023-09-05,32
-73.8,40.7,2022-08-25,18
-73.8,40.7,2022-05-06,29
-73.8,40.7,2015-03-26,55
-73.8,40.7,2023-08-17,15
-73.8,40.7,2013-10-09,37
-73.8,40.7,2017-07-11,58
-73.8,40.7,2016-02-20,54
-73.8,40.7,2022-07-27,26
-73.8,40.7,2020-01-07,51
-73.8,40.7,2018-07-23,59
-73.8,40.7,2012-07-06,52
-73.8,40.7,2024-05-25,23
-73.8,40.7,2023-08-31,27
-73.8,40.7,2017-01-07,96
-73.8,40.7,2014-02-12,45
-73.8,40.7,2022-01-20,25
-73.8,40.7,2021-07-02,34
-73.8,40.7,2019-01-19,46
-73.8,40.7,2012-09-13,60
-73.8,40.7,2018-10-04,88
-73.8,40.7,2024-10-25,29
-73.8,40.7,2017-11-19,63
-73.8,40.7,2019-10-18,71
-73.8,40.7,2022-01-10,31
-73.8,40.7,2018-08-06,62
-73.8,40.7,2018-06-27,53
-73.8,40.7,2013-08-13,48
-73.8,40.7,2021-11-22,29
-73.8,40.7,2015-05-11,66
-73.8,40.7,2013-12-15,44
-73.8,40.7,2019-10-19,60
-73.8,40.7,2020-11-29,24
-73.8,40.7,2014-08-19,43
-73.8,40.7,2023-10-03,25
-73.8,40.7,2017-12-22,75
-73.8,40.7,2013-05-31,58
-73.8,40.7,2024-08-19,22
-73.8,40.7,2023-10-26,25
-73.8,40.7,2014-12-31,43
-73.8,40.7,2024-01-16,25
-73.8,40.7,2017-07-07,78
-73.8,40.7,2022-04-24,23
-73.8,40.7,2022-06-26,29
-73.8,40.7,2012-10-27,39
-73.8,40.7,2018-07-26,66
-73.8,40.7,2018-12-31,57
-73.8,40.7,2018-02-05,78
-73.8,40.7,2017-09-01,72
-73.8,40.7,2016-09-14,85
-73.8,40.7,2017-08-23,60
-73.8,40.7,2023-08-16,25
-73.8,40.7,2021-02-18,28
-73.8,40.7,2018-09-23,54
-73.8,40.7,2014-07-15,49
-73.8,40.7,2013-04-01,42
-73.8,40.7,2020-06-01,22
-73.8,40.7,2024-11-18,27
-73.8,40.7,2017-05-01,63
-73.8,40.7,2019-10-01,37
-73.8,40.7,2018-05-26,58
-73.8,40.7,2020-11-15,25
-73.8,40.7,2023-04-03,21
-73.8,40.7,2022-08-14,25
-73.8,40.7,2017-09-24,51
-73.8,40.7,2016-01-16,49
-73.8,40.7,2015-01-28,42
-73.8,40.7,2019-10-15,53
-73.8,40.7,2024-10-05,23
-73.8,40.7,2020-01-30,64
-73.8,40.7,2020-10-12,28
-73.8,40.7,2021-04-07,26
-73.8,40.7,2017-10-01,47
-73.8,40.7,2016-09-05,36
-73.8,40.7,2021-08-03,26
-73.8,40.7,2015-07-31,48
-73.8,40.7,2021-09-03,32
-73.8,40.7,2020-07-29,27
-73.8,40.7,2020-09-20,27
-73.8,40.7,2020-05-11,17
-73.8,40.7,2018-11-21,72
-73.8,40.7,2018-07-31,75
-73.8,40.7,2017-06-09,68
-73.8,40.7,2017-07-14,72
-73.8,40.7,2015-05-25,46
-73.8,40.7,2021-10-23,28
-73.8,40.7,2020-11-22,23
-73.8,40.7,2022-11-09,26
-73.8,40.7,2018-05-22,58
-73.8,40.7,2015-04-22,48
-73.8,40.7,2024-06-20,25
-73.8,40.7,2021-09-28,27
-73.8,40.7,2017-08-27,49
-73.8,40.7,2014-04-24,51
-73.8,40.7,2014-06-30,56
-73.8,40.7,2023-04-04,25
-73.8,40.7,2018-12-24,62
-73.8,40.7,2018-01-20,44
-73.8,40.7,2016-05-24,63
-73.8,40.7,2018-05-16,57
-73.8,40.7,2017-05-11,66
-73.8,40.7,2016-08-09,67
-73.8,40.7,2020-01-06,63
-73.8,40.7,2014-05-28,42
-73.8,40.7,2018-01-24,41
-73.8,40.7,2018-02-02,71
-73.8,40.7,2017-11-27,74
-73.8,40.7,2018-06-28,77
-73.8,40.7,2013-12-20,49
-73.8,40.7,2023-06-20,27
-73.8,40.7,2016-08-17,53
-73.8,40.7,2024-09-20,26
-73.8,40.7,2013-04-04,44
-73.8,40.7,2023-08-10,37
-73.8,40.7,2015-08-25,38
-73.8,40.7,2012-08-19,45
-73.8,40.7,2015-09-28,55
-73.8,40.7,2013-07-15,31
-73.8,40.7,2015-08-24,55
-73.8,40.7,2020-06-14,19
-73.8,40.7,2022-06-24,26
-73.8,40.7,2020-05-04,11
-73.8,40.7,2024-03-17,33
-73.8,40.7,2021-08-27,34
-73.8,40.7,2018-11-12,52
-73.8,40.7,2016-05-17,56
-73.8,40.7,2016-03-14,31
-73.8,40.7,2023-06-06,23
-73.8,40.7,2016-06-04,52
-73.8,40.7,2022-12-22,20
-73.8,40.7,2018-02-26,58
-73.8,40.7,2023-02-06,20
-73.8,40.7,2023-12-25,20
-73.8,40.7,2021-03-20,23
-73.8,40.7,2023-08-23,21
-73.8,40.7,2022-12-07,29
-73.8,40.7,2016-11-02,62
-73.8,40.7,2019-12-21,51
-73.8,40.7,2018-01-04,60
-73.8,40.7,2020-03-13,65
-73.8,40.7,2023-08-30,27
-73.8,40.7,2022-07-22,38
-73.8,40.7,2024-08-16,27
-73.8,40.7,2023-08-18,29
-73.8,40.7,2022-04-08,33
-73.8,40.7,2017-12-25,38
-73.8,40.7,2024-05-15,30
-73.8,40.7,2021-12-22,29
-73.8,40.7,2017-08-20,61
-73.8,40.7,2020-08-05,32
-73.8,40.7,2022-10-01,40
-73.8,40.7,2015-01-17,54
-73.8,40.7,2015-11-28,49
-73.8,40.7,2023-01-24,20
-73.8,40.7,2019-04-23,48
-73.8,40.7,2017-03-13,68
-73.8,40.7,2022-11-22,37
-73.8,40.7,2016-03-17,33
-73.8,40.7,2017-08-14,62
-73.8,40.7,2017-09-10,41
-73.8,40.7,2017-10-08,41
-73.8,40.7,2018-11-24,46
-73.8,40.7,2021-02-17,19
-73.8,40.7,2013-10-17,56
-73.8,40.7,2018-02-03,43
-73.8,40.7,2023-05-25,25
-73.8,40.7,2022-10-09,30
-73.8,40.7,2019-08-22,59
-73.8,40.7,2021-09-23,29
-73.8,40.7,2022-04-15,29
-73.8,40.7,2022-02-03,23
-73.8,40.7,2019-09-01,55
-73.8,40.7,2012-10-13,46
-73.8,40.7,2013-01-06,31
-73.8,40.7,2021-09-30,32
-73.8,40.7,2016-12-25,45
-73.8,40.7,2013-10-07,50
-73.8,40.7,2022-01-02,16
-73.8,40.7,2020-10-03,30
-73.8,40.7,2021-01-22,26
-73.8,40.7,2022-07-29,26
-73.8,40.7,2021-02-23,13
-73.8,40.7,2024-06-22,21
-73.8,40.7,2017-12-14,106
-73.8,40.7,2022-06-19,27
-73.8,40.7,2022-04-06,23
-73.8,40.7,2020-07-04,28
-73.8,40.7,2021-06-12,29
-73.8,40.7,2021-08-04,34
-73.8,40.7,2017-03-17,68
-73.8,40.7,2021-02-21,24
-73.8,40.7,2016-03-29,32
-73.8,40.7,2019-07-01,57
-73.8,40.7,2022-05-11,20
-73.8,40.7,2023-01-21,24
-73.8,40.7,2017-02-11,52
-73.8,40.7,2020-12-05,24
-73.8,40.7,2014-08-21,38
-73.8,40.7,2014-07-25,65
-73.8,40.7,2018-12-22,58
-73.8,40.7,2024-02-07,22
-73.8,40.7,2015-07-12,56
-73.8,40.7,2016-03-08,46
-73.8,40.7,2024-03-14,28
-73.8,40.7,2012-08-08,36
-73.8,40.7,2021-05-11,33
-73.8,40.7,2024-01-05,25
-73.8,40.7,2017-12-11,83
-73.8,40.7,2023-01-30,22
-73.8,40.7,2012-10-23,41
-73.8,40.7,2016-04-14,33
-73.8,40.7,2018-09-20,76
-73.8,40.7,2022-05-20,23
-73.8,40.7,2022-05-21,43
-73.8,40.7,2022-08-13,24
-73.8,40.7,2015-08-31,54
-73.8,40.7,2014-04-28,50
-73.8,40.7,2022-07-10,18
-73.8,40.7,2012-12-16,35
-73.8,40.7,2019-09-22,60
-73.8,40.7,2019-08-24,53
